Country Name,Country Code,Indicator Name,Indicator Code,Year,Value,Region,Income Group
Montenegro,MNE,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2007,27.8330983502768,Europe & Central Asia,Upper middle income
Montenegro,MNE,Individuals using the Internet (% of population),IT.NET.USER.ZS,2007,30.79999924,Europe & Central Asia,Upper middle income
Montenegro,MNE,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2007,142.095017359275,Europe & Central Asia,Upper middle income
Morocco,MAR,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2007,1.53066387639665,Middle East & North Africa,Lower middle income
Morocco,MAR,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2007,7.67565919936814,Middle East & North Africa,Lower middle income
Morocco,MAR,Individuals using the Internet (% of population),IT.NET.USER.ZS,2007,21.5,Middle East & North Africa,Lower middle income
Morocco,MAR,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2007,64.2243296034678,Middle East & North Africa,Lower middle income
Mozambique,MOZ,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2007,0.0299093816668691,Sub-Saharan Africa,Low income
Mozambique,MOZ,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2007,0.366409890060591,Sub-Saharan Africa,Low income
Mozambique,MOZ,Individuals using the Internet (% of population),IT.NET.USER.ZS,2007,0.91,Sub-Saharan Africa,Low income
Mozambique,MOZ,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2007,14.4674737235959,Sub-Saharan Africa,Low income
Myanmar,MMR,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2007,0.0134358321508409,East Asia & Pacific,Lower middle income
Myanmar,MMR,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2007,0.964341995497022,East Asia & Pacific,Lower middle income
Myanmar,MMR,Individuals using the Internet (% of population),IT.NET.USER.ZS,2007,0.217128445069958,East Asia & Pacific,Lower middle income
Myanmar,MMR,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2007,0.514578241519701,East Asia & Pacific,Lower middle income
Namibia,NAM,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2007,0.0126820568710988,Sub-Saharan Africa,Lower middle income
Namibia,NAM,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2007,6.8448924997523,Sub-Saharan Africa,Lower middle income
Namibia,NAM,Individuals using the Internet (% of population),IT.NET.USER.ZS,2007,4.83561077833704,Sub-Saharan Africa,Lower middle income
Namibia,NAM,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2007,39.6448033290399,Sub-Saharan Africa,Lower middle income
Naoero,NRU,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2007,17.9640718562874,East Asia & Pacific,High income
Nepal,NPL,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2007,0.0409018917526227,South Asia,Lower middle income
Nepal,NPL,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2007,2.61726565272879,South Asia,Lower middle income
Nepal,NPL,Individuals using the Internet (% of population),IT.NET.USER.ZS,2007,1.41,South Asia,Lower middle income
Nepal,NPL,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2007,12.2026092398184,South Asia,Lower middle income
Netherlands,NLD,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2007,33.3124497886048,Europe & Central Asia,High income
Netherlands,NLD,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2007,44.7894265425397,Europe & Central Asia,High income
Netherlands,NLD,Individuals using the Internet (% of population),IT.NET.USER.ZS,2007,85.82,Europe & Central Asia,High income
Netherlands,NLD,"Individuals using the Internet, female (% of female population)",IT.NET.USER.FE.ZS,2007,83.4839,Europe & Central Asia,High income
Netherlands,NLD,"Individuals using the Internet, male (% of male population)",IT.NET.USER.MA.ZS,2007,88.1522,Europe & Central Asia,High income
Netherlands,NLD,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2007,116.657089917059,Europe & Central Asia,High income
New Caledonia,NCL,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2007,8.10250274204806,East Asia & Pacific,High income
New Caledonia,NCL,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2007,24.0139595173995,East Asia & Pacific,High income
New Caledonia,NCL,Individuals using the Internet (% of population),IT.NET.USER.ZS,2007,35.05,East Asia & Pacific,High income
New Caledonia,NCL,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2007,70.3360255259747,East Asia & Pacific,High income
New Zealand,NZL,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2007,20.1981120772407,East Asia & Pacific,High income
New Zealand,NZL,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2007,41.3631061836976,East Asia & Pacific,High income
New Zealand,NZL,Individuals using the Internet (% of population),IT.NET.USER.ZS,2007,69.76000214,East Asia & Pacific,High income
New Zealand,NZL,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2007,100.66159697258,East Asia & Pacific,High income
Nicaragua,NIC,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2007,0.501160308903936,Latin America & Caribbean,Lower middle income
Nicaragua,NIC,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2007,4.52954326377786,Latin America & Caribbean,Lower middle income
Nicaragua,NIC,Individuals using the Internet (% of population),IT.NET.USER.ZS,2007,3.900000095,Latin America & Caribbean,Lower middle income
Nicaragua,NIC,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2007,45.5188355326479,Latin America & Caribbean,Lower middle income
Niger,NER,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2007,0.00325596256588765,Sub-Saharan Africa,Low income
Niger,NER,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2007,0.281593476185876,Sub-Saharan Africa,Low income
Niger,NER,Individuals using the Internet (% of population),IT.NET.USER.ZS,2007,0.390399992,Sub-Saharan Africa,Low income
Niger,NER,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2007,6.07959815207237,Sub-Saharan Africa,Low income
Nigeria,NGA,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2007,0.0349676764955042,Sub-Saharan Africa,Lower middle income
Nigeria,NGA,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2007,1.03065977019058,Sub-Saharan Africa,Lower middle income
Nigeria,NGA,Individuals using the Internet (% of population),IT.NET.USER.ZS,2007,6.769999981,Sub-Saharan Africa,Lower middle income
Nigeria,NGA,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2007,26.3563208061766,Sub-Saharan Africa,Lower middle income
North Macedonia,MKD,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2007,4.82749047537623,Europe & Central Asia,Upper middle income
North Macedonia,MKD,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2007,22.2691755700845,Europe & Central Asia,Upper middle income
North Macedonia,MKD,Individuals using the Internet (% of population),IT.NET.USER.ZS,2007,36.29999924,Europe & Central Asia,Upper middle income
North Macedonia,MKD,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2007,86.1891034077308,Europe & Central Asia,Upper middle income
Northern Mariana Islands,MNP,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2007,41.0580071597021,East Asia & Pacific,High income
Norway,NOR,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2007,30.9463135563526,Europe & Central Asia,High income
Norway,NOR,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2007,42.2204667223047,Europe & Central Asia,High income
Norway,NOR,Individuals using the Internet (% of population),IT.NET.USER.ZS,2007,86.93,Europe & Central Asia,High income
Norway,NOR,"Individuals using the Internet, female (% of female population)",IT.NET.USER.FE.ZS,2007,84.8355,Europe & Central Asia,High income
Norway,NOR,"Individuals using the Internet, male (% of male population)",IT.NET.USER.MA.ZS,2007,88.9834,Europe & Central Asia,High income
Norway,NOR,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2007,106.978961607642,Europe & Central Asia,High income
Oman,OMN,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2007,0.759345134914823,Middle East & North Africa,High income
Oman,OMN,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2007,11.0991141663386,Middle East & North Africa,High income
Oman,OMN,Individuals using the Internet (% of population),IT.NET.USER.ZS,2007,16.68,Middle East & North Africa,High income
Oman,OMN,"Individuals using the Internet, female (% of female population)",IT.NET.USER.FE.ZS,2007,13.7025,Middle East & North Africa,High income
Oman,OMN,"Individuals using the Internet, male (% of male population)",IT.NET.USER.MA.ZS,2007,18.7657,Middle East & North Africa,High income
Oman,OMN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2007,94.0854853192772,Middle East & North Africa,High income
Pakistan,PAK,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2007,0.0244740686448274,Middle East & North Africa,Lower middle income
Pakistan,PAK,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2007,2.60508527816937,Middle East & North Africa,Lower middle income
Pakistan,PAK,Individuals using the Internet (% of population),IT.NET.USER.ZS,2007,6.800000191,Middle East & North Africa,Lower middle income
Pakistan,PAK,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2007,34.0699285601432,Middle East & North Africa,Lower middle income
Palau,PLW,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2007,0.523261838151487,East Asia & Pacific,High income
Palau,PLW,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2007,38.72137602321,East Asia & Pacific,High income
Palau,PLW,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2007,55.3880426898767,East Asia & Pacific,High income
Panama,PAN,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2007,4.37188180911072,Latin America & Caribbean,High income
Panama,PAN,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2007,14.4073146394608,Latin America & Caribbean,High income
Panama,PAN,Individuals using the Internet (% of population),IT.NET.USER.ZS,2007,22.29,Latin America & Caribbean,High income
Panama,PAN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2007,87.5823638759676,Latin America & Caribbean,High income
Papua New Guinea,PNG,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2007,0.861654851224519,East Asia & Pacific,Lower middle income
Papua New Guinea,PNG,Individuals using the Internet (% of population),IT.NET.USER.ZS,2007,1.790599942,East Asia & Pacific,Lower middle income
Papua New Guinea,PNG,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2007,4.3082742561226,East Asia & Pacific,Lower middle income
Paraguay,PRY,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2007,0.154693342034534,Latin America & Caribbean,Upper middle income
Paraguay,PRY,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2007,7.09459641766195,Latin America & Caribbean,Upper middle income
Paraguay,PRY,Individuals using the Internet (% of population),IT.NET.USER.ZS,2007,11.21,Latin America & Caribbean,Upper middle income
Paraguay,PRY,"Individuals using the Internet, female (% of female population)",IT.NET.USER.FE.ZS,2007,11.1373,Latin America & Caribbean,Upper middle income
Paraguay,PRY,"Individuals using the Internet, male (% of male population)",IT.NET.USER.MA.ZS,2007,11.29,Latin America & Caribbean,Upper middle income
Paraguay,PRY,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2007,84.4402781170439,Latin America & Caribbean,Upper middle income
Peru,PER,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2007,1.99861209148784,Latin America & Caribbean,Upper middle income
Peru,PER,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2007,9.96929307620539,Latin America & Caribbean,Upper middle income
Peru,PER,Individuals using the Internet (% of population),IT.NET.USER.ZS,2007,25.20000076,Latin America & Caribbean,Upper middle income
Peru,PER,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2007,54.0373967003052,Latin America & Caribbean,Upper middle income
Philippines,PHL,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2007,0.544770790690909,East Asia & Pacific,Upper middle income
Philippines,PHL,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2007,4.32618615406805,East Asia & Pacific,Upper middle income
Philippines,PHL,Individuals using the Internet (% of population),IT.NET.USER.ZS,2007,5.97,East Asia & Pacific,Upper middle income
Philippines,PHL,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2007,62.9642592871402,East Asia & Pacific,Upper middle income
Poland,POL,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2007,10.9783187303476,Europe & Central Asia,High income
Poland,POL,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2007,27.5919327668676,Europe & Central Asia,High income
Poland,POL,Individuals using the Internet (% of population),IT.NET.USER.ZS,2007,48.6,Europe & Central Asia,High income
Poland,POL,"Individuals using the Internet, female (% of female population)",IT.NET.USER.FE.ZS,2007,46.8241,Europe & Central Asia,High income
Poland,POL,"Individuals using the Internet, male (% of male population)",IT.NET.USER.MA.ZS,2007,50.5165,Europe & Central Asia,High income
Poland,POL,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2007,108.859325887002,Europe & Central Asia,High income
Portugal,PRT,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2007,14.4787649363671,Europe & Central Asia,High income
Portugal,PRT,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2007,39.8584408103861,Europe & Central Asia,High income
Portugal,PRT,Individuals using the Internet (% of population),IT.NET.USER.ZS,2007,42.09,Europe & Central Asia,High income
Portugal,PRT,"Individuals using the Internet, female (% of female population)",IT.NET.USER.FE.ZS,2007,38.0642,Europe & Central Asia,High income
Portugal,PRT,"Individuals using the Internet, male (% of male population)",IT.NET.USER.MA.ZS,2007,46.3086,Europe & Central Asia,High income
Portugal,PRT,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2007,127.786457061722,Europe & Central Asia,High income
Puerto Rico (US),PRI,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2007,4.84171510206511,Latin America & Caribbean,High income
Puerto Rico (US),PRI,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2007,26.9169628772965,Latin America & Caribbean,High income
Puerto Rico (US),PRI,Individuals using the Internet (% of population),IT.NET.USER.ZS,2007,27.86,Latin America & Caribbean,High income
Puerto Rico (US),PRI,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2007,64.6148057127551,Latin America & Caribbean,High income
Qatar,QAT,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2007,7.25412565830572,Middle East & North Africa,High income
Qatar,QAT,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2007,19.6399952010392,Middle East & North Africa,High income
Qatar,QAT,Individuals using the Internet (% of population),IT.NET.USER.ZS,2007,37.0,Middle East & North Africa,High income
Qatar,QAT,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2007,104.601293237189,Middle East & North Africa,High income
Romania,ROU,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2007,9.3537758838748,Europe & Central Asia,High income
Romania,ROU,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2007,21.158833266669,Europe & Central Asia,High income
Romania,ROU,Individuals using the Internet (% of population),IT.NET.USER.ZS,2007,28.3,Europe & Central Asia,High income
Romania,ROU,"Individuals using the Internet, female (% of female population)",IT.NET.USER.FE.ZS,2007,26.2309,Europe & Central Asia,High income
Romania,ROU,"Individuals using the Internet, male (% of male population)",IT.NET.USER.MA.ZS,2007,30.4423,Europe & Central Asia,High income
Romania,ROU,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2007,97.7446101992859,Europe & Central Asia,High income
Russian Federation,RUS,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2007,3.40609484108427,Europe & Central Asia,High income
Russian Federation,RUS,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2007,31.4321480466213,Europe & Central Asia,High income
Russian Federation,RUS,Individuals using the Internet (% of population),IT.NET.USER.ZS,2007,24.66,Europe & Central Asia,High income
Russian Federation,RUS,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2007,119.004783019107,Europe & Central Asia,High income
Rwanda,RWA,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2007,0.0266284590687704,Sub-Saharan Africa,Low income
Rwanda,RWA,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2007,0.242127353144781,Sub-Saharan Africa,Low income
